sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
83, 476189355, -139.1753692626953, -82.50365447998047, -175.6181182861328, 9.78809928894043, -0.6565624475479126, -1.8601324558258057, 1.658445119857788, -17.63895034790039, 0.7414553761482239, 
84, 476197688, -140.40985107421875, -82.31558990478516, -174.3516845703125, 9.755266189575195, -0.6727009415626526, -1.8554176092147827, 1.6405154466629028, -18.304489135742188, 0.7245756983757019, 
85, 476206021, -141.10801696777344, -82.1894302368164, -173.63417053222656, 9.76701545715332, -0.6707422137260437, -1.7981427907943726, 1.532807469367981, -18.899147033691406, 0.6115400195121765, 
86, 476214354, -142.27955627441406, -81.99170684814453, -172.4261932373047, 9.77652359008789, -0.6527881622314453, -1.7573331594467163, 1.5665158033370972, -19.466503143310547, 0.5991939902305603, 
87, 476222687, -142.95675659179688, -81.85623168945312, -171.72982788085938, 9.793974876403809, -0.6659888625144958, -1.7978976964950562, 1.468003511428833, -19.857711791992188, 0.5627192854881287, 
88, 476231020, -144.05667114257812, -81.65084838867188, -170.59454345703125, 9.81794261932373, -0.6512616872787476, -1.7871004343032837, 1.4760719537734985, -20.365589141845703, 0.4877207577228546, 
89, 476239353, -144.71511840820312, -81.5071792602539, -169.9169464111328, 9.794961929321289, -0.6697912812232971, -1.7650355100631714, 1.4201818704605103, -20.758615493774414, 0.38552001118659973, 
90, 476247686, -145.74147033691406, -81.29475402832031, -168.85870361328125, 9.81527328491211, -0.6715161204338074, -1.7200801372528076, 1.4256376028060913, -21.183069229125977, 0.4431520700454712, 
91, 476256019, -146.3689422607422, -81.14286041259766, -168.21334838867188, 9.831775665283203, -0.6615793704986572, -1.744387149810791, 1.2409077882766724, -21.514802932739258, 0.39269202947616577, 
92, 476264352, -147.32130432128906, -80.92535400390625, -167.2256622314453, 9.830467224121094, -0.6612116098403931, -1.7458971738815308, 1.3462847471237183, -21.790971755981445, 0.37371182441711426, 
93, 476272685, -147.9199676513672, -80.76753997802734, -166.60888671875, 9.851263046264648, -0.6798469424247742, -1.7569328546524048, 1.2276651859283447, -22.08620262145996, 0.22760818898677826, 
94, 476281018, -148.79835510253906, -80.54838562011719, -165.69300842285156, 9.843981742858887, -0.675806999206543, -1.6877012252807617, 1.2672392129898071, -21.997703552246094, 0.21349471807479858, 
95, 476289351, -149.3505859375, -80.38726043701172, -165.12283325195312, 9.877655982971191, -0.6754842400550842, -1.6832908391952515, 1.2034598588943481, -22.189199447631836, 0.2500206530094147, 
96, 476297684, -150.1507110595703, -80.16556549072266, -164.28460693359375, 9.910012245178223, -0.6923123002052307, -1.5738012790679932, 1.279252290725708, -22.26573371887207, 0.3499930500984192, 
97, 476306017, -150.65615844726562, -80.00273132324219, -163.76133728027344, 9.889657020568848, -0.7147167921066284, -1.5262104272842407, 1.1988489627838135, -22.092348098754883, 0.2795538604259491, 
98, 476314350, -151.37425231933594, -79.78536987304688, -163.00912475585938, 9.88242244720459, -0.708702564239502, -1.5323787927627563, 1.3001279830932617, -21.7882080078125, 0.33290839195251465, 
99, 476322683, -151.830810546875, -79.62369537353516, -162.5338134765625, 9.887405395507812, -0.6990957260131836, -1.4959262609481812, 1.3204141855239868, -21.67089080810547, 0.29456377029418945, 
100, 476331016, -152.47976684570312, -79.40972137451172, -161.84756469726562, 9.903820037841797, -0.7092559933662415, -1.4856071472167969, 1.3109241724014282, -21.479082107543945, 0.34429389238357544, 
101, 476339349, -152.8927459716797, -79.25118255615234, -161.41578674316406, 9.8928861618042, -0.7008568048477173, -1.4433143138885498, 1.352226972579956, -21.050386428833008, 0.24113249778747559, 
102, 476347682, -153.47438049316406, -79.04496002197266, -160.80531311035156, 9.89404582977295, -0.7142664790153503, -1.5072834491729736, 1.3737430572509766, -20.7116641998291, 0.27929770946502686, 
103, 476356015, -153.83990478515625, -78.88996887207031, -160.42115783691406, 9.898242950439453, -0.7059155702590942, -1.4583796262741089, 1.3791476488113403, -20.31392478942871, 0.38311219215393066, 
104, 476364348, -154.35723876953125, -78.69097900390625, -159.86167907714844, 9.890049934387207, -0.7057623267173767, -1.430367112159729, 1.3683127164840698, -19.941390991210938, 0.38741543889045715, 
105, 476372681, -154.68421936035156, -78.54158782958984, -159.5164794921875, 9.896814346313477, -0.709624707698822, -1.4418151378631592, 1.3569914102554321, -19.4234619140625, 0.37012583017349243, 
106, 476381014, -155.142578125, -78.35218048095703, -159.02316284179688, 9.907562255859375, -0.7032982707023621, -1.429352045059204, 1.5420669317245483, -18.959789276123047, 0.41952285170555115, 
107, 476389347, -155.42462158203125, -78.21031951904297, -158.7215576171875, 9.903837203979492, -0.6989904046058655, -1.4233907461166382, 1.5750194787979126, -18.259891510009766, 0.4861070215702057, 
108, 476397680, -155.83062744140625, -78.0331039428711, -158.27957153320312, 9.922209739685059, -0.7040888667106628, -1.4142000675201416, 1.4949238300323486, -17.6893367767334, 0.39041224122047424, 
109, 476406013, -156.07566833496094, -77.90087890625, -158.01539611816406, 9.915853500366211, -0.6939165592193604, -1.3643006086349487, 1.5813206434249878, -16.899211883544922, 0.47716763615608215, 
110, 476414346, -156.42799377441406, -77.73587036132812, -157.62306213378906, 9.926048278808594, -0.6768847107887268, -1.3525211811065674, 1.7273989915847778, -16.385135650634766, 0.4980689287185669, 
111, 476422679, -156.6371612548828, -77.61407470703125, -157.39376831054688, 9.910847663879395, -0.688846230506897, -1.3049812316894531, 1.752103567123413, -15.454377174377441, 0.4828668534755707, 
112, 476431012, -156.9386749267578, -77.46516418457031, -157.05758666992188, 9.907814025878906, -0.7006345987319946, -1.3205186128616333, 1.7386815547943115, -14.652239799499512, 0.5563540458679199, 
113, 476439345, -157.11109924316406, -77.35543060302734, -156.86538696289062, 9.91346263885498, -0.6867806911468506, -1.2957338094711304, 1.7974411249160767, -13.780360221862793, 0.5583776831626892, 
114, 476447678, -157.3690948486328, -77.22343444824219, -156.5724639892578, 9.921977996826172, -0.7106510400772095, -1.2900794744491577, 1.8510899543762207, -12.860615730285645, 0.5065984725952148, 
115, 476456011, -157.50558471679688, -77.128173828125, -156.41580200195312, 9.909772872924805, -0.6825811266899109, -1.2779325246810913, 1.929904818534851, -11.844267845153809, 0.5830056667327881, 
116, 476464344, -157.71986389160156, -77.01324462890625, -156.16635131835938, 9.909286499023438, -0.6929317116737366, -1.2935166358947754, 2.0597691535949707, -11.029631614685059, 0.550654947757721, 
117, 476472677, -157.82591247558594, -76.93199920654297, -156.0394744873047, 9.908522605895996, -0.6915818452835083, -1.2593992948532104, 2.0854344367980957, -10.009480476379395, 0.5648963451385498, 
118, 476481010, -157.99700927734375, -76.83483123779297, -155.82965087890625, 9.917744636535645, -0.689404308795929, -1.2734529972076416, 2.2016334533691406, -9.076481819152832, 0.6620127558708191, 
119, 476489343, -158.07029724121094, -76.76807403564453, -155.73471069335938, 9.923866271972656, -0.6883044242858887, -1.2712992429733276, 2.2675387859344482, -8.08375072479248, 0.6415213346481323, 
120, 476497676, -158.2034454345703, -76.68994903564453, -155.56568908691406, 9.911264419555664, -0.6829630136489868, -1.2286888360977173, 2.3773341178894043, -6.99556827545166, 0.6488598585128784, 
121, 476506009, -158.2466278076172, -76.63897705078125, -155.5010223388672, 9.913485527038574, -0.6865538358688354, -1.2447704076766968, 2.3419735431671143, -6.01734733581543, 0.6643692255020142, 
122, 476514342, -158.3413848876953, -76.58009338378906, -155.37042236328125, 9.912603378295898, -0.6876928806304932, -1.2469197511672974, 2.4727981090545654, -4.8802666664123535, 0.7253438234329224, 
123, 476522675, -158.35208129882812, -76.54545593261719, -155.33773803710938, 9.91018009185791, -0.6976048946380615, -1.2381417751312256, 2.5034584999084473, -3.8696577548980713, 0.7467318177223206, 
124, 476531008, -158.4161376953125, -76.50564575195312, -155.23788452148438, 9.905552864074707, -0.6911224126815796, -1.1990560293197632, 2.665019989013672, -2.8165924549102783, 0.6203383207321167, 
125, 476539341, -158.39825439453125, -76.48782348632812, -155.23251342773438, 9.898344039916992, -0.6909530162811279, -1.2421276569366455, 2.737124443054199, -1.7158209085464478, 0.7120373845100403, 
126, 476547674, -158.42498779296875, -76.46709442138672, -155.1699981689453, 9.905211448669434, -0.703324019908905, -1.2430561780929565, 2.6998555660247803, -0.6580039858818054, 0.7556326985359192, 
127, 476556007, -158.37583923339844, -76.46617126464844, -155.19578552246094, 9.912324905395508, -0.7003596425056458, -1.2488807439804077, 2.8551034927368164, 0.5025128722190857, 0.7781988978385925, 
128, 476564340, -158.3690643310547, -76.46490478515625, -155.1665496826172, 9.901082038879395, -0.6760058999061584, -1.2171624898910522, 2.955472946166992, 1.5107275247573853, 0.7335660457611084, 
129, 476572673, -158.2924041748047, -76.47965240478516, -155.21859741210938, 9.91869831085205, -0.6956034898757935, -1.2336291074752808, 3.088423013687134, 2.5225791931152344, 0.77169269323349, 
130, 476581006, -158.24610900878906, -76.49689483642578, -155.22789001464844, 9.907516479492188, -0.6946839094161987, -1.2508434057235718, 3.085580587387085, 3.6820850372314453, 0.9389026761054993, 
131, 476589339, -158.13865661621094, -76.52755737304688, -155.31065368652344, 9.908928871154785, -0.7075065970420837, -1.2729718685150146, 3.1962854862213135, 4.613546371459961, 0.8530437350273132, 
132, 476597672, -158.06129455566406, -76.5612564086914, -155.35182189941406, 9.908626556396484, -0.6781063675880432, -1.2633841037750244, 3.364083766937256, 5.526924133300781, 0.9585486650466919, 
133, 476606005, -157.91876220703125, -76.60746765136719, -155.46868896484375, 9.917370796203613, -0.67409348487854, -1.244144320487976, 3.417208194732666, 6.699109077453613, 1.0122106075286865, 
134, 476614338, -157.80552673339844, -76.6587905883789, -155.5447540283203, 9.90865707397461, -0.6811344027519226, -1.2564539909362793, 3.4448325634002686, 7.604123115539551, 1.0656545162200928, 
