sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
27, 672244881, -55.25653839111328, -86.92987060546875, 163.6951446533203, 10.004376411437988, -0.39614352583885193, -0.37292298674583435, 3.7853379249572754, 25.065759658813477, 1.6086645126342773, 
28, 672253214, -54.067230224609375, -86.87895202636719, 162.52955627441406, 9.988061904907227, -0.39230287075042725, -0.40078967809677124, 3.6951115131378174, 24.825611114501953, 1.631140947341919, 
29, 672261547, -51.26974868774414, -86.74321746826172, 159.75794982910156, 9.993091583251953, -0.39778777956962585, -0.41947177052497864, 3.611839532852173, 24.60435676574707, 1.7439717054367065, 
30, 672269880, -50.29414749145508, -86.69091796875, 158.80661010742188, 9.95747184753418, -0.38825851678848267, -0.43394410610198975, 3.756662607192993, 24.233179092407227, 1.715667963027954, 
31, 672278213, -47.85610580444336, -86.54883575439453, 156.39480590820312, 9.967042922973633, -0.39700308442115784, -0.42344582080841064, 3.6599433422088623, 24.073322296142578, 1.7088549137115479, 
32, 672286546, -47.05313491821289, -86.49803924560547, 155.61572265625, 9.981534957885742, -0.402269572019577, -0.42400693893432617, 3.674670934677124, 23.618614196777344, 1.6518627405166626, 
33, 672294879, -44.95636749267578, -86.35417175292969, 153.54505920410156, 9.954700469970703, -0.4121825695037842, -0.402195543050766, 3.6130685806274414, 23.150104522705078, 1.6662836074829102, 
34, 672303212, -44.32139205932617, -86.30652618408203, 152.93409729003906, 9.966064453125, -0.4009499251842499, -0.40662530064582825, 3.6897835731506348, 22.655290603637695, 1.5872892141342163, 
35, 672311545, -42.50559997558594, -86.1629409790039, 151.14532470703125, 9.94709300994873, -0.39440664649009705, -0.389570027589798, 3.7022578716278076, 22.210908889770508, 1.597791075706482, 
36, 672319878, -42.00581741333008, -86.1196517944336, 150.66941833496094, 9.947134017944336, -0.3979313373565674, -0.4075336158275604, 3.635685920715332, 21.672826766967773, 1.5765568017959595, 
37, 672328211, -40.44952392578125, -85.9792251586914, 149.139892578125, 9.942378997802734, -0.3938872516155243, -0.41613996028900146, 3.660557985305786, 21.00634765625, 1.579015851020813, 
38, 672336544, -40.082763671875, -85.94189453125, 148.79681396484375, 9.919429779052734, -0.3918232023715973, -0.4409453570842743, 3.5826642513275146, 20.45676612854004, 1.5786057710647583, 
39, 672344877, -38.74238967895508, -85.80632781982422, 147.48350524902344, 9.916332244873047, -0.40517571568489075, -0.4083976447582245, 3.6620943546295166, 19.79292106628418, 1.5736111402511597, 
40, 672353210, -38.491844177246094, -85.77598571777344, 147.256591796875, 9.928553581237793, -0.3851989805698395, -0.4326484799385071, 3.5510566234588623, 19.212398529052734, 1.595997929573059, 
41, 672361543, -37.34617233276367, -85.64662170410156, 146.1378173828125, 9.888718605041504, -0.3636494576931, -0.41532617807388306, 3.6066391468048096, 18.433570861816406, 1.6159001588821411, 
42, 672369876, -37.192420959472656, -85.62592315673828, 146.0081329345703, 9.89163589477539, -0.3798696994781494, -0.42927318811416626, 3.5708560943603516, 17.7088680267334, 1.4662872552871704, 
43, 672378209, -36.202144622802734, -85.50572967529297, 145.0452117919922, 9.877281188964844, -0.3794895112514496, -0.4507378041744232, 3.6366331577301025, 16.925968170166016, 1.4546585083007812, 
44, 672386542, -36.150604248046875, -85.4948501586914, 145.01828002929688, 9.883024215698242, -0.3909327983856201, -0.42221203446388245, 3.5899641513824463, 16.15241813659668, 1.4973828792572021, 
45, 672394875, -35.31538009643555, -85.38420867919922, 144.20968627929688, 9.890257835388184, -0.3794434666633606, -0.42850130796432495, 3.506819486618042, 15.314114570617676, 1.4923622608184814, 
46, 672403208, -35.36739730834961, -85.3853988647461, 144.2856903076172, 9.859148979187012, -0.3855728209018707, -0.42836514115333557, 3.48463773727417, 14.270895004272461, 1.447153091430664, 
47, 672411541, -34.67097854614258, -85.28790283203125, 143.6156005859375, 9.861011505126953, -0.40359991788864136, -0.45234546065330505, 3.424931526184082, 13.371838569641113, 1.3643683195114136, 
48, 672419874, -34.8162841796875, -85.29988861083984, 143.78382873535156, 9.85660171508789, -0.3944941461086273, -0.42359867691993713, 3.306363105773926, 12.519319534301758, 1.4295051097869873, 
49, 672428207, -34.24125289916992, -85.21390533447266, 143.2348175048828, 9.848550796508789, -0.3929905295372009, -0.4095136523246765, 3.3571810722351074, 11.62929916381836, 1.3638556003570557, 
50, 672436540, -34.483497619628906, -85.23802947998047, 143.50062561035156, 9.84881591796875, -0.4034402668476105, -0.42657724022865295, 3.3329243659973145, 10.575477600097656, 1.4429012537002563, 
51, 672444873, -34.0363655090332, -85.16495513916016, 143.08016967773438, 9.851974487304688, -0.40136897563934326, -0.4505062997341156, 3.385664701461792, 9.671348571777344, 1.4537105560302734, 
52, 672453206, -34.363243103027344, -85.2013931274414, 143.43199157714844, 9.842347145080566, -0.3794194757938385, -0.43018245697021484, 3.4579479694366455, 8.647905349731445, 1.313575029373169, 
53, 672461539, -34.0257453918457, -85.14344787597656, 143.1210479736328, 9.827874183654785, -0.390389084815979, -0.419009268283844, 3.3248558044433594, 7.556813716888428, 1.3059929609298706, 
54, 672469872, -34.47434997558594, -85.19339752197266, 143.59446716308594, 9.80744743347168, -0.3925569951534271, -0.41751137375831604, 3.3739073276519775, 6.375741958618164, 1.4153659343719482, 
55, 672478205, -34.262481689453125, -85.15160369873047, 143.40988159179688, 9.817270278930664, -0.38046783208847046, -0.4211992621421814, 3.3612279891967773, 5.250687599182129, 1.2986160516738892, 
56, 672486538, -34.8220100402832, -85.21422576904297, 143.99440002441406, 9.819138526916504, -0.39441174268722534, -0.4355088174343109, 3.355336904525757, 4.254344940185547, 1.4273533821105957, 
57, 672494871, -34.71209716796875, -85.18566131591797, 143.91134643554688, 9.81499195098877, -0.38373735547065735, -0.43694740533828735, 3.2607181072235107, 3.367708683013916, 1.2856553792953491, 
58, 672503204, -35.36858367919922, -85.26079559326172, 144.59176635742188, 9.804309844970703, -0.37659206986427307, -0.379016250371933, 3.1790852546691895, 2.230180263519287, 1.2036129236221313, 
