sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
66, 245710367, 173.3430633544922, -80.66769409179688, -127.58163452148438, 9.845365524291992, -0.8287258148193359, -1.530511736869812, 3.3904411792755127, -1.6119295358657837, 3.0052285194396973, 
67, 245718700, 173.5886688232422, -80.65782165527344, -127.79995727539062, 9.838135719299316, -0.8260924816131592, -1.5087823867797852, 3.6007080078125, -1.6730962991714478, 4.011483669281006, 
68, 245727033, 174.44773864746094, -80.66136169433594, -128.61480712890625, 9.846123695373535, -0.8214632868766785, -1.5658971071243286, 3.6797282695770264, -1.7205337285995483, 4.911541938781738, 
69, 245735366, 174.78738403320312, -80.65153503417969, -128.9271240234375, 9.859906196594238, -0.8171125650405884, -1.573820948600769, 3.765868902206421, -1.7439451217651367, 5.860626220703125, 
70, 245743699, 175.7294921875, -80.65279388427734, -129.8225555419922, 9.84707260131836, -0.8208985328674316, -1.561186671257019, 3.7905611991882324, -1.7827764749526978, 6.795290470123291, 
71, 245752032, 176.1599884033203, -80.64287567138672, -130.22515869140625, 9.863326072692871, -0.7968810200691223, -1.5641133785247803, 3.969630479812622, -1.7495036125183105, 7.656057357788086, 
72, 245760365, 177.18507385253906, -80.64094543457031, -131.2012939453125, 9.861239433288574, -0.8188297748565674, -1.5733293294906616, 4.16355562210083, -1.827165961265564, 8.675247192382812, 
73, 245768698, 177.70567321777344, -80.62946319580078, -131.6937255859375, 9.87094497680664, -0.8076590895652771, -1.6034812927246094, 4.147674560546875, -1.806854009628296, 9.445135116577148, 
74, 245777031, 178.80279541015625, -80.62342071533203, -132.74276733398438, 9.84045696258545, -0.7842186689376831, -1.6059646606445312, 4.34918212890625, -1.8251168727874756, 10.405976295471191, 
75, 245785364, 179.41001892089844, -80.60851287841797, -133.32125854492188, 9.84433650970459, -0.7954921722412109, -1.5643842220306396, 4.358352184295654, -1.963689923286438, 11.183496475219727, 
76, 245793697, -179.42965698242188, -80.59688568115234, -134.4317626953125, 9.86438274383545, -0.8104714751243591, -1.5633124113082886, 4.5249223709106445, -1.8748598098754883, 12.036528587341309, 
77, 245802030, -178.74114990234375, -80.57892608642578, -135.08995056152344, 9.882390975952148, -0.7956151962280273, -1.5646429061889648, 4.668847560882568, -1.9569790363311768, 12.836997032165527, 
